"chr" "annot" "type" "start" "end" "name" "Fe" "Cu" "Zn" "Mn" "N"
"854" "Chr3" "TAIR10" "gene" 2992654 2995634 "AT3G09760" NA NA NA NA 1
"855" "Chr3" "TAIR10" "gene" 2996269 2998190 "AT3G09770" NA NA NA NA 1
"856" "Chr3" "TAIR10" "gene" 2976605 2979389 "AT3G09710" NA NA NA NA 1
"857" "Chr3" "TAIR10" "gene" 2980221 2983618 "AT3G09720" NA NA NA NA 1
"858" "Chr3" "TAIR10" "gene" 2983934 2986455 "AT3G09730" NA NA NA NA 1
"859" "Chr3" "TAIR10" "gene" 2986626 2987969 "AT3G09735" NA NA NA NA 1
"860" "Chr3" "TAIR10" "gene" 2989431 2991661 "AT3G09740" NA NA NA NA 1
"861" "Chr3" "TAIR10" "gene" 2991655 2992679 "AT3G09750" NA NA NA NA 1
"862" "Chr3" "TAIR10" "gene" 2992654 2995634 "AT3G09760" NA NA NA NA 1
"863" "Chr3" "TAIR10" "gene" 2996269 2998190 "AT3G09770" NA NA NA NA 1
"864" "Chr3" "TAIR10" "gene" 12702587 12703222 "AT3G31350" NA NA NA NA 1
"865" "Chr3" "TAIR10" "gene" 12702587 12703222 "AT3G31350" NA NA NA NA 1
"866" "Chr3" "TAIR10" "gene" 17223954 17225316 "AT3G46770" NA NA NA NA 1
"867" "Chr3" "TAIR10" "gene" 17228673 17231201 "AT3G46780" NA NA NA NA 1
"868" "Chr3" "TAIR10" "gene" 17231773 17234002 "AT3G46790" NA NA NA NA 1
"869" "Chr3" "TAIR10" "gene" 17234494 17236542 "AT3G46800" NA NA NA NA 1
"870" "Chr3" "TAIR10" "gene" 17238236 17240623 "AT3G46810" NA NA NA NA 1
"871" "Chr3" "TAIR10" "gene" 17241781 17244277 "AT3G46820" NA NA NA NA 1
"872" "Chr3" "TAIR10" "gene" 22630608 22635123 "AT3G61150" NA NA NA NA 1
"873" "Chr3" "TAIR10" "gene" 22635881 22638817 "AT3G61160" NA NA NA NA 1
"874" "Chr3" "TAIR10" "gene" 22638691 22641237 "AT3G61170" NA NA NA NA 1
"875" "Chr3" "TAIR10" "gene" 22641764 22642110 "AT3G61172" NA NA NA NA 1
"876" "Chr3" "TAIR10" "gene" 22642983 22643309 "AT3G61175" NA NA NA NA 1
"877" "Chr3" "TAIR10" "gene" 22644470 22644791 "AT3G61177" NA NA NA NA 1
"878" "Chr3" "TAIR10" "gene" 22645566 22647667 "AT3G61180" NA NA NA NA 1
"879" "Chr3" "TAIR10" "gene" 22647771 22648168 "AT3G61182" NA NA NA NA 1
"880" "Chr3" "TAIR10" "gene" 22650159 22651488 "AT3G61190" NA NA NA NA 1
"881" "Chr3" "TAIR10" "gene" 22630608 22635123 "AT3G61150" NA NA NA NA 1
"882" "Chr3" "TAIR10" "gene" 22635881 22638817 "AT3G61160" NA NA NA NA 1
"883" "Chr3" "TAIR10" "gene" 22638691 22641237 "AT3G61170" NA NA NA NA 1
"884" "Chr3" "TAIR10" "gene" 22641764 22642110 "AT3G61172" NA NA NA NA 1
"885" "Chr3" "TAIR10" "gene" 22642983 22643309 "AT3G61175" NA NA NA NA 1
"886" "Chr3" "TAIR10" "gene" 22644470 22644791 "AT3G61177" NA NA NA NA 1
"887" "Chr3" "TAIR10" "gene" 22645566 22647667 "AT3G61180" NA NA NA NA 1
"888" "Chr3" "TAIR10" "gene" 22647771 22648168 "AT3G61182" NA NA NA NA 1
"889" "Chr3" "TAIR10" "gene" 22650159 22651488 "AT3G61190" NA NA NA NA 1
"890" "Chr3" "TAIR10" "gene" 22635881 22638817 "AT3G61160" NA NA NA NA 1
"891" "Chr3" "TAIR10" "gene" 22638691 22641237 "AT3G61170" NA NA NA NA 1
"892" "Chr3" "TAIR10" "gene" 22641764 22642110 "AT3G61172" NA NA NA NA 1
"893" "Chr3" "TAIR10" "gene" 22642983 22643309 "AT3G61175" NA NA NA NA 1
"894" "Chr3" "TAIR10" "gene" 22644470 22644791 "AT3G61177" NA NA NA NA 1
"895" "Chr3" "TAIR10" "gene" 22645566 22647667 "AT3G61180" NA NA NA NA 1
"896" "Chr3" "TAIR10" "gene" 22647771 22648168 "AT3G61182" NA NA NA NA 1
"897" "Chr3" "TAIR10" "gene" 22650159 22651488 "AT3G61190" NA NA NA NA 1
"898" "Chr3" "TAIR10" "gene" 22655884 22656599 "AT3G61198" NA NA NA NA 1
"899" "Chr3" "TAIR10" "gene" 22657455 22658390 "AT3G61200" NA NA NA NA 1
"900" "Chr3" "TAIR10" "gene" 22635881 22638817 "AT3G61160" NA NA NA NA 1
"901" "Chr3" "TAIR10" "gene" 22638691 22641237 "AT3G61170" NA NA NA NA 1
"902" "Chr3" "TAIR10" "gene" 22641764 22642110 "AT3G61172" NA NA NA NA 1
"903" "Chr3" "TAIR10" "gene" 22642983 22643309 "AT3G61175" NA NA NA NA 1
"904" "Chr3" "TAIR10" "gene" 22644470 22644791 "AT3G61177" NA NA NA NA 1
"905" "Chr3" "TAIR10" "gene" 22645566 22647667 "AT3G61180" NA NA NA NA 1
"906" "Chr3" "TAIR10" "gene" 22647771 22648168 "AT3G61182" NA NA NA NA 1
"907" "Chr3" "TAIR10" "gene" 22650159 22651488 "AT3G61190" NA NA NA NA 1
"908" "Chr3" "TAIR10" "gene" 22655884 22656599 "AT3G61198" NA NA NA NA 1
"909" "Chr3" "TAIR10" "gene" 22657455 22658390 "AT3G61200" NA NA NA NA 1
"910" "Chr4" "TAIR10" "gene" 8334176 8337273 "AT4G14500" NA NA NA NA 1
"911" "Chr4" "TAIR10" "gene" 8336207 8336331 "AT4G14504" NA NA NA NA 1
"912" "Chr4" "TAIR10" "gene" 8337276 8341159 "AT4G14510" NA NA NA NA 1
"913" "Chr4" "TAIR10" "gene" 8341335 8343234 "AT4G14520" NA NA NA NA 1
"914" "Chr4" "TAIR10" "gene" 8343476 8343883 "AT4G14530" NA NA NA NA 1
"915" "Chr4" "TAIR10" "gene" 8344616 8345218 "AT4G14540" NA NA NA NA 1
"916" "Chr4" "TAIR10" "gene" 8347010 8347764 "AT4G14548" NA NA NA NA 1
"917" "Chr4" "TAIR10" "gene" 8347822 8350019 "AT4G14550" NA NA NA NA 1
"918" "Chr5" "TAIR10" "gene" 11636192 11636638 "AT5G30520" NA NA NA NA 1
"919" "Chr5" "TAIR10" "gene" 12263255 12265041 "AT5G32613" NA NA NA NA 1
"920" "Chr5" "TAIR10" "gene" 12263255 12265041 "AT5G32613" NA NA NA NA 1
"921" "Chr5" "TAIR10" "gene" 12277542 12278091 "AT5G32619" NA NA NA NA 1
"922" "Chr5" "TAIR10" "gene" 12263255 12265041 "AT5G32613" NA NA NA NA 1
"923" "Chr5" "TAIR10" "gene" 12277542 12278091 "AT5G32619" NA NA NA NA 1
"924" "Chr5" "TAIR10" "gene" 12588838 12591748 "AT5G33320" NA NA NA NA 1
"925" "Chr5" "TAIR10" "gene" 12591683 12592896 "AT5G33330" NA NA NA NA 1
"926" "Chr5" "TAIR10" "gene" 12602468 12604764 "AT5G33370" NA NA NA NA 1
"927" "Chr5" "TAIR10" "gene" 12661789 12662820 "AT5G33390" NA NA NA NA 1
"928" "Chr5" "TAIR10" "gene" 12656430 12658588 "AT5G33393" NA NA NA NA 1
"929" "Chr5" "TAIR10" "gene" 12676055 12678403 "AT5G33406" NA NA NA NA 1
"930" "Chr5" "TAIR10" "gene" 24006079 24007689 "AT5G59580" NA NA NA NA 1
"931" "Chr5" "TAIR10" "gene" 24008983 24010649 "AT5G59590" NA NA NA NA 1
"932" "Chr5" "TAIR10" "gene" 24011000 24013025 "AT5G59600" NA NA NA NA 1
"933" "Chr5" "TAIR10" "gene" 24013165 24015071 "AT5G59610" NA NA NA NA 1
"934" "Chr5" "TAIR10" "gene" 24015394 24016610 "AT5G59613" NA NA NA NA 1
"935" "Chr5" "TAIR10" "gene" 24017511 24018077 "AT5G59616" NA NA NA NA 1
"936" "Chr5" "TAIR10" "gene" 24006079 24007689 "AT5G59580" NA NA NA NA 1
"937" "Chr5" "TAIR10" "gene" 24008983 24010649 "AT5G59590" NA NA NA NA 1
"938" "Chr5" "TAIR10" "gene" 24011000 24013025 "AT5G59600" NA NA NA NA 1
"939" "Chr5" "TAIR10" "gene" 24013165 24015071 "AT5G59610" NA NA NA NA 1
"940" "Chr5" "TAIR10" "gene" 24015394 24016610 "AT5G59613" NA NA NA NA 1
"941" "Chr5" "TAIR10" "gene" 24017511 24018077 "AT5G59616" NA NA NA NA 1
